"","X","X.1","uuid","mylga","mylga_state","mylga_zone","X_lga_id","photo","unique_lga","X_id","formhub_photo_id","gps","facility_name","facility_type","maternal_health_delivery_services_24_7","facility_open_247_yn","essential_meds_stockout","emergency_transport_currently_functioning","skilled_birth_attendant","num_chews_and_chos","power_access_and_functional","comprehensive_obstetrics_yn","num_chews_total","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","num_lab_techs_fulltime","staff_paid_lastmth_yn","sulpha_and_antenatal","has_itns","medication_iron_tablets","medication_folic_acid","scale_yn","equipment_bp_machine","hiv_tx_srvcs_pmtct_services_calc","lab_tests_hemoglobin_testing_calc","lab_tests_urine_testing_calc","mobile_signal_funct_yn","iv_antibiotics_yn_calc","emoc_vacuum_extractor","emoc_forceps","compr_oc_c_sections","uterotonics_yn_calc","antishock_garment_yn","emoc_parenteral_anticonvulsant","at_least_two_skilled_birth_attendants","at_least_three_skilled_birth_attendants","at_least_four_skilled_birth_attendants","compr_oc_blood_transfusions","condoms_yn","family_planning_pill_calc_calc","family_planning_injectables_calc_calc","family_planning_iud_calc","family_planning_implants_calc","sterilization_yn_calc","child_health_growth_monitor","child_health_measles_immun_calc","child_health_opv_immuization_calc","child_health_dpt_immunization_calc","child_health_tetanus_immun_calc","child_health_hepb_immunization_calc","child_health_bcg_immunization_calc","child_health_yellow_fever_immun_calc","child_health_csm_immunization_calc","vaccines_icepack_calc","equipment_refrigerator","malaria_testing","malaria_treatment_artemisinin","malaria_treatment_sulphadoxine","paid_services_malaria_treatment","medication_anti_malarials","oral_antibiotics_calc","medication_antihistamines","medication_iv_fluid","lab_tests_pregnancy_calc","lab_tests_stool_calc","potable_water_access","improved_sanitation_and_functional","lab_tests_tb_microscopy_calc","tb_treatment_yn","lab_tests_hiv_testing_calc","hiv_treatment_yn","health_no_user_fees","iv_medications_yn","inpatient_care_yn","sector"
"1",1,1,"b96fc07d-4234-4ecc-a289-1d3deff96ecd","abak","akwa_ibom","south_south",3,"1345894656919.jpg","akwa_ibom_abak","b96fc07d-4234-4ecc-a289-1d3deff96ecd","1345894656919.jpg","5.02840708 7.71516606 69.80000305175781 5.0","Health Center","primaryhealthcarecentre",TRUE,TRUE,TRUE,TRUE,TRUE,4,TRUE,FALSE,4,0,2,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"health"
"2",2,2,"3b35a74c-958e-4afa-8842-c2074ae9039b","abak","akwa_ibom","south_south",3,"1346241733126.jpg","akwa_ibom_abak","3b35a74c-958e-4afa-8842-c2074ae9039b","1346241733126.jpg","5.10314404964447 7.802975177764893 114.0 4.0","Health Center Ikot Etok Udo","primaryhealthcarecentre",FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,FALSE,3,0,1,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health"
"3",3,3,"917cc3e9-69c5-40da-a6c8-34c1cfdb7a27","abak","akwa_ibom","south_south",3,"1345903194180.jpg","akwa_ibom_abak","917cc3e9-69c5-40da-a6c8-34c1cfdb7a27","1345903194180.jpg","5.103353261947632 7.7885502576828 91.0 3.0","Pry Health Care Center lbong Ikot Ebot","primaryhealthcarecentre",FALSE,TRUE,TRUE,TRUE,TRUE,4,FALSE,FALSE,4,0,5,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health"
"4",4,4,"58b665f8-a527-4394-805e-79aa8d8201af","abak","akwa_ibom","south_south",3,"1346072413969.jpg","akwa_ibom_abak","58b665f8-a527-4394-805e-79aa8d8201af","1346072413969.jpg","5.034656524658203 7.821831107139587 81.0 4.0","Health Centre Ukpom","primaryhealthcarecentre",TRUE,TRUE,NA,TRUE,TRUE,3,TRUE,FALSE,2,0,2,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"health"
"5",5,5,"987bbaae-a905-44ff-abee-9c8213813403","abak","akwa_ibom","south_south",3,"1345814599784.jpg","akwa_ibom_abak","987bbaae-a905-44ff-abee-9c8213813403","1345814599784.jpg","5.029946565628052 7.74910032749176 80.0 4.0","HEALTH CENTRE AFAHA OBONG","primaryhealthclinic",TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE,FALSE,4,0,7,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health"
"6",6,6,"c6f22e0a-4eab-4d25-913f-ab318af22260","abak","akwa_ibom","south_south",3,"1345902059024.jpg","akwa_ibom_abak","c6f22e0a-4eab-4d25-913f-ab318af22260","1345902059024.jpg","4.986344575881958 7.795223593711853 77.0 4.0","MCH . op base Abak","primaryhealthcarecentre",TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,2,0,5,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health"
"7",7,7,"2c3a825f-0123-40b6-9f10-3f7a52c28f46","abak","akwa_ibom","south_south",3,"1346241342418.jpg","akwa_ibom_abak","2c3a825f-0123-40b6-9f10-3f7a52c28f46","1346241342418.jpg","4.99552309513092 7.778111100196838 57.0 4.0","HP IKOT EBAK","healthpostdispensary",FALSE,NA,NA,FALSE,TRUE,3,FALSE,FALSE,1,1,1,0,0,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health"
"8",8,8,"7f837874-09eb-4b00-9d1e-59cec58c0315","abak","akwa_ibom","south_south",3,"1345799578875.jpg","akwa_ibom_abak","7f837874-09eb-4b00-9d1e-59cec58c0315","1345799578875.jpg","5.06146582 7.80627174 90.9000015258789 5.0","HEALTH POST, IKOT OSOM","healthpostdispensary",FALSE,NA,NA,TRUE,TRUE,2,FALSE,FALSE,2,0,1,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"health"
"9",9,9,"4d0faf59-0720-4ace-82e0-e8fe42aba512","abak","akwa_ibom","south_south",3,"1345897320599.jpg","akwa_ibom_abak","4d0faf59-0720-4ace-82e0-e8fe42aba512","1345897320599.jpg","4.974966645240784 7.81977117061615 80.0 4.0","HEALTH CENTRE IBANANG EDIENE","primaryhealthcarecentre",TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0,0,2,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health"
"10",10,10,"3ee08c21-a408-4ba1-9fd0-0986cd407f6f","abak","akwa_ibom","south_south",3,"1346237842668.jpg","akwa_ibom_abak","3ee08c21-a408-4ba1-9fd0-0986cd407f6f","1346237842668.jpg","4.9270302057266235 7.786490321159363 68.0 4.0","ITUNG HC","primaryhealthcarecentre",FALSE,FALSE,NA,FALSE,TRUE,4,FALSE,FALSE,2,0,2,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health"
