"","X","uuid","mylga","mylga_state","mylga_zone","X_lga_id","photo","unique_lga","X_id","formhub_photo_id","gps","facility_name","facility_type","maternal_health_delivery_services_24_7","facility_open_247_yn","essential_meds_stockout","emergency_transport_currently_functioning","skilled_birth_attendant","num_chews_and_chos","power_access_and_functional","comprehensive_obstetrics_yn","num_chews_total","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","num_lab_techs_fulltime","staff_paid_lastmth_yn","sulpha_and_antenatal","has_itns","medication_iron_tablets","medication_folic_acid","scale_yn","equipment_bp_machine","hiv_tx_srvcs_pmtct_services_calc","lab_tests_hemoglobin_testing_calc","lab_tests_urine_testing_calc","mobile_signal_funct_yn","iv_antibiotics_yn_calc","emoc_vacuum_extractor","emoc_forceps","compr_oc_c_sections","uterotonics_yn_calc","antishock_garment_yn","emoc_parenteral_anticonvulsant","at_least_two_skilled_birth_attendants","at_least_three_skilled_birth_attendants","at_least_four_skilled_birth_attendants","compr_oc_blood_transfusions","condoms_yn","family_planning_pill_calc_calc","family_planning_injectables_calc_calc","family_planning_iud_calc","family_planning_implants_calc","sterilization_yn_calc","child_health_growth_monitor","child_health_measles_immun_calc","child_health_opv_immuization_calc","child_health_dpt_immunization_calc","child_health_tetanus_immun_calc","child_health_hepb_immunization_calc","child_health_bcg_immunization_calc","child_health_yellow_fever_immun_calc","child_health_csm_immunization_calc","vaccines_icepack_calc","equipment_refrigerator","malaria_testing","malaria_treatment_artemisinin","malaria_treatment_sulphadoxine","paid_services_malaria_treatment","medication_anti_malarials","oral_antibiotics_calc","medication_antihistamines","medication_iv_fluid","lab_tests_pregnancy_calc","lab_tests_stool_calc","potable_water_access","improved_sanitation_and_functional","lab_tests_tb_microscopy_calc","tb_treatment_yn","lab_tests_hiv_testing_calc","hiv_treatment_yn","health_no_user_fees","iv_medications_yn","inpatient_care_yn"
"1",4005,"0148cc20-62e7-49a3-89ab-c585916fc8e8","daura","katsina","northwest",152,"1347010415532.jpg","katsina_daura","0148cc20-62e7-49a3-89ab-c585916fc8e8","1347010415532.jpg","13.04128834 8.32141771 491.3999938964844 5.0","MATERNAL AND CHILD HEALTH CLINIC","primaryhealthcarecentre",FALSE,TRUE,TRUE,TRUE,FALSE,16,TRUE,FALSE,16,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"2",4006,"278589ad-08b6-440b-85b6-ff7ff828cf05","daura","katsina","northwest",152,"1347014764938.jpg","katsina_daura","278589ad-08b6-440b-85b6-ff7ff828cf05","1347014764938.jpg","12.9941362 8.33627474 515.4000244140625 5.0","MATERNAL AND HEALTH CARE CLINIC","primaryhealthclinic",FALSE,TRUE,NA,TRUE,FALSE,10,TRUE,FALSE,10,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"3",4007,"24a9a9cb-a220-446a-9c2f-6539c5dfdc77","daura","katsina","northwest",152,"1347011105377.jpg","katsina_daura","24a9a9cb-a220-446a-9c2f-6539c5dfdc77","1347011105377.jpg","13.02735952 8.33178739 492.29998779296875 5.0","Kanti M C H Clinic","primaryhealthclinic",TRUE,TRUE,TRUE,FALSE,FALSE,16,TRUE,FALSE,16,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"4",4008,"5f83e717-8d24-4b72-8e44-eb1854cc70e7","daura","katsina","northwest",152,"1347019739335.jpg","katsina_daura","5f83e717-8d24-4b72-8e44-eb1854cc70e7","1347019739335.jpg","12.94110972 8.28256181 516.5999755859375 5.0","Madobi H C","primaryhealthclinic",FALSE,NA,TRUE,FALSE,FALSE,1,TRUE,FALSE,1,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"5",4009,"b3cb1281-b51e-4a71-9af5-8ee190dfa991","daura","katsina","northwest",152,"1347017855749.jpg","katsina_daura","b3cb1281-b51e-4a71-9af5-8ee190dfa991","1347017855749.jpg","13.00102093 8.27167124 496.8999938964844 5.0","Tanbu H C","primaryhealthcarecentre",FALSE,NA,NA,FALSE,FALSE,5,FALSE,FALSE,5,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,TRUE,TRUE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6",4010,"901b0047-360e-4b77-8245-c61eb830c0a2","daura","katsina","northwest",152,"1347006146672.jpg","katsina_daura","901b0047-360e-4b77-8245-c61eb830c0a2","1347006146672.jpg","13.03574744 8.31050321 501.1000061035156 5.0","Family Support Clinic","primaryhealthclinic",FALSE,NA,TRUE,FALSE,FALSE,7,TRUE,FALSE,6,0,0,0,0,TRUE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"7",4011,"94a6ef69-a66f-4044-a2d6-929e4ff28866","daura","katsina","northwest",152,"1347022764490.jpg","katsina_daura","94a6ef69-a66f-4044-a2d6-929e4ff28866","1347022764490.jpg","12.97608984 8.22095987 476.3999938964844 5.0","DANNAKOLA","primaryhealthclinic",FALSE,TRUE,NA,FALSE,FALSE,9,FALSE,FALSE,9,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"8",4012,"34be7fb7-7933-43f7-86d2-1fb0a5b23cf9","daura","katsina","northwest",152,"1347021419441.jpg","katsina_daura","34be7fb7-7933-43f7-86d2-1fb0a5b23cf9","1347021419441.jpg","12.93863784 8.24582801 499.6000061035156 5.0","Sharawa Clinic","primaryhealthclinic",FALSE,FALSE,NA,FALSE,FALSE,9,FALSE,FALSE,9,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9",4013,"5e8d1a38-b334-490d-821a-a81a7dcea95c","daura","katsina","northwest",152,"1347013339171.jpg","katsina_daura","5e8d1a38-b334-490d-821a-a81a7dcea95c","1347013339171.jpg","13.03596817 8.31604109 501.0 5.0","URBAN HEALTH CLINIC","primaryhealthclinic",FALSE,NA,NA,TRUE,FALSE,7,TRUE,FALSE,7,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"10",4014,"226078b7-29cf-43e9-b1e1-001513707f8c","daura","katsina","northwest",152,"1347008789851.jpg","katsina_daura","226078b7-29cf-43e9-b1e1-001513707f8c","1347008789851.jpg","13.03467216 8.32530655 495.79998779296875 5.0","Comprehensive Health Center","comprehensivehealthcentre",TRUE,TRUE,NA,TRUE,TRUE,27,TRUE,FALSE,25,0,3,2,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
