"","X","uuid","mylga","mylga_state","mylga_zone","X_lga_id","photo","unique_lga","X_id","formhub_photo_id","gps","facility_name","facility_type","maternal_health_delivery_services_24_7","facility_open_247_yn","essential_meds_stockout","emergency_transport_currently_functioning","skilled_birth_attendant","num_chews_and_chos","power_access_and_functional","comprehensive_obstetrics_yn","num_chews_total","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","num_lab_techs_fulltime","staff_paid_lastmth_yn","sulpha_and_antenatal","has_itns","medication_iron_tablets","medication_folic_acid","scale_yn","equipment_bp_machine","hiv_tx_srvcs_pmtct_services_calc","lab_tests_hemoglobin_testing_calc","lab_tests_urine_testing_calc","mobile_signal_funct_yn","iv_antibiotics_yn_calc","emoc_vacuum_extractor","emoc_forceps","compr_oc_c_sections","uterotonics_yn_calc","antishock_garment_yn","emoc_parenteral_anticonvulsant","at_least_two_skilled_birth_attendants","at_least_three_skilled_birth_attendants","at_least_four_skilled_birth_attendants","compr_oc_blood_transfusions","condoms_yn","family_planning_pill_calc_calc","family_planning_injectables_calc_calc","family_planning_iud_calc","family_planning_implants_calc","sterilization_yn_calc","child_health_growth_monitor","child_health_measles_immun_calc","child_health_opv_immuization_calc","child_health_dpt_immunization_calc","child_health_tetanus_immun_calc","child_health_hepb_immunization_calc","child_health_bcg_immunization_calc","child_health_yellow_fever_immun_calc","child_health_csm_immunization_calc","vaccines_icepack_calc","equipment_refrigerator","malaria_testing","malaria_treatment_artemisinin","malaria_treatment_sulphadoxine","paid_services_malaria_treatment","medication_anti_malarials","oral_antibiotics_calc","medication_antihistamines","medication_iv_fluid","lab_tests_pregnancy_calc","lab_tests_stool_calc","potable_water_access","improved_sanitation_and_functional","lab_tests_tb_microscopy_calc","tb_treatment_yn","lab_tests_hiv_testing_calc","hiv_treatment_yn","health_no_user_fees","iv_medications_yn","inpatient_care_yn"
"1",1950,"e3273f86-c0e9-449e-bdac-55dbef2ccdba","bagudo","kebbi","northwest",81,"1336134857075.jpg","kebbi_bagudo","e3273f86-c0e9-449e-bdac-55dbef2ccdba","1336134857075.jpg","11.571387648582458 4.210424423217773 179.0 4.0","Dispensary Sabo Gari","healthpostdispensary",FALSE,NA,NA,FALSE,FALSE,1,FALSE,FALSE,1,0,0,0,0,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2",1951,"2cf9a52c-83ec-489e-9ad2-cd69d5e8a929","bagudo","kebbi","northwest",81,"1336405446220.jpg","kebbi_bagudo","2cf9a52c-83ec-489e-9ad2-cd69d5e8a929","1336405446220.jpg","11.407778263092041 4.227713942527771 178.0 4.0","MCH Bagudo","primaryhealthcarecentre",FALSE,FALSE,NA,FALSE,FALSE,1,TRUE,FALSE,0,0,2,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3",1952,"a1ec9dca-4af2-4e83-b9a5-6737a1c57135","bagudo","kebbi","northwest",81,"1336215171407.jpg","kebbi_bagudo","a1ec9dca-4af2-4e83-b9a5-6737a1c57135","1336215171407.jpg","11.461036205291748 4.033586382865906 194.0 4.0","Rahan/TaruDispensary","healthpostdispensary",FALSE,NA,NA,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4",1953,"965cb1eb-00a9-48e1-a1f0-9d893fbdf429","bagudo","kebbi","northwest",81,"1336144530655.jpg","kebbi_bagudo","965cb1eb-00a9-48e1-a1f0-9d893fbdf429","1336144530655.jpg","11.555938124656677 4.218385219573975 178.0 4.0","Dispensary Kongoi","healthpostdispensary",FALSE,NA,NA,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5",1954,"25ce20b5-3c2c-4df7-b634-9b729ede3a6b","bagudo","kebbi","northwest",81,"1336233759957.jpg","kebbi_bagudo","25ce20b5-3c2c-4df7-b634-9b729ede3a6b","1336233759957.jpg","11.187370419502258 4.124186038970947 243.0 4.0","PHC Ka'oje","primaryhealthcarecentre",TRUE,TRUE,TRUE,FALSE,TRUE,36,TRUE,FALSE,36,2,2,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"6",1955,"b040365f-70d5-4162-b76c-b6e0a4f51efe","bagudo","kebbi","northwest",81,"1336307165755.jpg","kebbi_bagudo","b040365f-70d5-4162-b76c-b6e0a4f51efe","1336307165755.jpg","11.553797721862793 3.8484764099121094 190.0 4.0","Dispensary Dispensary","healthpostdispensary",FALSE,NA,NA,FALSE,FALSE,1,FALSE,FALSE,1,0,0,0,0,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7",1956,"0774ea7c-c627-4388-964e-2164b4af6cdf","bagudo","kebbi","northwest",81,"1336043637542.jpg","kebbi_bagudo","0774ea7c-c627-4388-964e-2164b4af6cdf","1336043637542.jpg","11.358699202537537 4.179353713989258 177.0 4.0","Tuga Dispensary","healthpostdispensary",FALSE,FALSE,NA,FALSE,FALSE,1,TRUE,FALSE,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"8",1957,"f0633cfe-ab02-455d-af05-1153474c4676","bagudo","kebbi","northwest",81,"1336307259047.jpg","kebbi_bagudo","f0633cfe-ab02-455d-af05-1153474c4676","1336307259047.jpg","11.469764113426208 3.6725127696990967 190.0 4.0","Bulalangu Disp.","healthpostdispensary",FALSE,NA,NA,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9",1958,"3589cade-dcd8-4196-bdd6-b50c66ba2e18","bagudo","kebbi","northwest",81,"1336146066963.jpg","kebbi_bagudo","3589cade-dcd8-4196-bdd6-b50c66ba2e18","1336146066963.jpg","11.61831021308899 4.201487302780151 189.0 4.0","Despensary Sharabi","healthpostdispensary",FALSE,NA,NA,FALSE,FALSE,1,TRUE,FALSE,1,0,0,0,0,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"10",1959,"8953ba44-2549-4e4b-9d96-9c6b2c7ccd7d","bagudo","kebbi","northwest",81,"1336226440422.jpg","kebbi_bagudo","8953ba44-2549-4e4b-9d96-9c6b2c7ccd7d","1336226440422.jpg","11.21928870677948 4.077558517456055 214.0 4.0","Dispensary Yabusa","healthpostdispensary",FALSE,NA,NA,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
